"IBRC_Geo_ID","State","District Name","Year","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"6500007                             ","AL","North-Central Alabama Council of Governments","2008","232163.0","204295.0","18999.0","3562.0","1069.0","176.0","4062.0","220366.0","11797.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2009","233620.0","205296.0","19234.0","3656.0","1079.0","181.0","4174.0","221053.0","12567.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2010","234406.0","205595.0","19362.0","3775.0","1136.0","200.0","4338.0","221211.0","13195.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2011","234485.0","205457.0","19446.0","3706.0","1214.0","209.0","4453.0","221146.0","13339.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2012","234187.0","204956.0","19507.0","3693.0","1273.0","211.0","4547.0","220965.0","13222.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2013","233836.0","204472.0","19522.0","3672.0","1294.0","207.0","4669.0","220630.0","13206.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2014","233956.0","204354.0","19600.0","3670.0","1318.0","209.0","4805.0","220589.0","13367.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2015","234153.0","204333.0","19641.0","3716.0","1370.0","222.0","4871.0","220612.0","13541.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2016","234683.0","204386.0","19882.0","3737.0","1444.0","235.0","4999.0","220641.0","14042.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2017","234848.0","204308.0","20010.0","3691.0","1426.0","239.0","5174.0","220582.0","14266.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2018","235562.0","204486.0","20247.0","3734.0","1487.0","254.0","5354.0","220927.0","14635.0"
"6500007                             ","AL","North-Central Alabama Council of Governments","2019","236371.0","205059.0","20403.0","3737.0","1499.0","249.0","5424.0","221374.0","14997.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1990","211599.0","192090.0","18712.0","432.0","365.0","","","210914.0","685.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1991","213581.0","193861.0","18905.0","450.0","365.0","","","212838.0","743.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1992","216057.0","196046.0","19165.0","461.0","385.0","","","215214.0","843.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1993","219022.0","198651.0","19479.0","491.0","401.0","","","218055.0","967.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1994","221038.0","200436.0","19685.0","498.0","419.0","","","219851.0","1187.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1995","223321.0","202391.0","19960.0","519.0","451.0","","","221858.0","1463.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1996","225961.0","204716.0","20192.0","576.0","477.0","","","224117.0","1844.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1997","227733.0","206175.0","20452.0","614.0","492.0","","","225368.0","2365.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1998","228845.0","207186.0","20530.0","618.0","511.0","","","226011.0","2834.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","1999","229411.0","207636.0","20566.0","664.0","545.0","","","225782.0","3629.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2000","230272.0","206843.0","20460.0","742.0","589.0","95.0","1543.0","225703.0","4569.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2001","229148.0","205616.0","20306.0","820.0","635.0","91.0","1680.0","224304.0","4844.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2002","228262.0","204640.0","20185.0","869.0","706.0","90.0","1772.0","223101.0","5161.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2003","228386.0","204635.0","20042.0","949.0","740.0","109.0","1911.0","222826.0","5560.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2004","229010.0","205013.0","20024.0","985.0","797.0","108.0","2083.0","223048.0","5962.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2005","229808.0","205398.0","20094.0","1056.0","877.0","121.0","2262.0","223288.0","6520.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2006","231416.0","206483.0","20275.0","1143.0","960.0","136.0","2419.0","224220.0","7196.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2007","232304.0","207006.0","20415.0","1194.0","995.0","137.0","2557.0","224517.0","7787.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2008","233748.0","207926.0","20587.0","1273.0","1064.0","149.0","2749.0","225342.0","8406.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2009","233878.0","207615.0","20718.0","1349.0","1125.0","159.0","2912.0","224979.0","8899.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2010","234235.0","207637.0","20753.0","1420.0","1186.0","170.0","3069.0","225007.0","9228.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2011","233936.0","207135.0","20810.0","1452.0","1217.0","172.0","3150.0","224437.0","9499.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2012","233599.0","206360.0","21031.0","1478.0","1276.0","188.0","3266.0","223993.0","9606.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2013","233196.0","205835.0","21051.0","1500.0","1284.0","210.0","3316.0","223401.0","9795.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2014","233359.0","205792.0","21029.0","1522.0","1324.0","230.0","3462.0","223443.0","9916.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2015","232440.0","204831.0","20934.0","1528.0","1330.0","225.0","3592.0","222183.0","10257.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2016","232400.0","204724.0","20828.0","1532.0","1376.0","229.0","3711.0","221755.0","10645.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2017","232353.0","204461.0","20919.0","1549.0","1374.0","227.0","3823.0","221406.0","10947.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2018","232349.0","204282.0","20974.0","1603.0","1376.0","231.0","3883.0","221026.0","11323.0"
"6500008                             ","AL","Northwest Alabama Council of Local Governments","2019","232670.0","204431.0","21004.0","1645.0","1429.0","236.0","3925.0","221042.0","11628.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1990","942012.0","686007.0","250280.0","1574.0","4151.0","","","937885.0","4127.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1991","952420.0","691498.0","254709.0","1665.0","4548.0","","","947906.0","4514.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1992","962634.0","696199.0","259759.0","1744.0","4932.0","","","957533.0","5101.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1993","974127.0","702331.0","264499.0","1818.0","5479.0","","","968276.0","5851.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1994","985133.0","707781.0","269430.0","1934.0","5988.0","","","978253.0","6880.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1995","995128.0","712934.0","273572.0","2083.0","6539.0","","","987022.0","8106.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1996","1003549.0","717592.0","276694.0","2233.0","7030.0","","","993866.0","9683.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1997","1011037.0","721112.0","280044.0","2362.0","7519.0","","","999555.0","11482.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1998","1019673.0","725973.0","283297.0","2517.0","7886.0","","","1006045.0","13628.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","1999","1026880.0","729792.0","286164.0","2656.0","8268.0","","","1010731.0","16149.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","2000","1033393.0","728411.0","287074.0","2923.0","8150.0","344.0","6491.0","1014464.0","18929.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","2001","1038054.0","729816.0","289253.0","3055.0","8498.0","409.0","7023.0","1017117.0","20937.0"
"6500009                             ","AL","Regional Planning Commission of Greater Birmingham","2002","1041767.0","730780.0","290867.0","3207.0","9086.0","456.0","7371.0","1018281.0","23486.0"
